,year,boat_type,section_code,race_number,order,team,500m,1000m,1500m,2000m,lane,qualify
485,2000,m2-,敗復D組,91,,,,,,,6,
486,2000,m2-,準決A組,141,,,,,,,6,
487,2000,m2-,準決A組,141,,,,,,,6,
488,2000,m2-,準決A組,141,,,,,,,6,
489,2000,m2-,準決A組,141,,,,,,,6,
490,2000,m2-,準決A組,141,,,,,,,6,
491,2000,m2-,準決A組,141,,,,,,,6,
492,2000,m2-,準決B組,142,,,,,,,6,
493,2000,m2-,準決B組,142,,,,,,,6,
494,2000,m2-,準決B組,142,,,,,,,6,
495,2000,m2-,準決B組,142,,,,,,,6,
496,2000,m2-,準決B組,142,,,,,,,6,
497,2000,m2-,準決B組,142,,,,,,,6,
498,2000,m2-,順決,176,,,,,,,6,
499,2000,m2-,順決,176,,,,,,,6,
500,2000,m2-,順決,176,,,,,,,6,
501,2000,m2-,順決,176,,,,,,,6,
502,2000,m2-,順決,176,,,,,,,6,
503,2000,m2-,順決,176,,,,,,,6,
504,2000,m2-,決勝,177,,,,,,,6,
505,2000,m2-,決勝,177,,,,,,,6,
506,2000,m2-,決勝,177,,,,,,,6,
507,2000,m2-,決勝,177,,,,,,,6,
508,2000,m2-,決勝,177,,,,,,,6,
509,2000,m2-,決勝,177,,,,,,,6,
510,2000,w2-,予選A組,123,,,,,,,6,
511,2000,w2-,予選A組,123,,,,,,,6,
512,2000,w2-,予選A組,123,,,,,,,6,
513,2000,w2-,予選A組,123,,,,,,,6,
514,2000,w2-,予選A組,123,,,,,,,6,
515,2000,w2-,予選A組,123,,,,,,,6,
516,2000,w2-,予選B組,124,,,,,,,6,
517,2000,w2-,予選B組,124,,,,,,,6,
518,2000,w2-,予選B組,124,,,,,,,6,
519,2000,w2-,予選B組,124,,,,,,,6,
520,2000,w2-,予選B組,124,,,,,,,6,
521,2000,w2-,予選B組,124,,,,,,,6,
522,2000,w2-,順決,174,,,,,,,6,
523,2000,w2-,順決,174,,,,,,,6,
524,2000,w2-,順決,174,,,,,,,6,
525,2000,w2-,順決,174,,,,,,,6,
526,2000,w2-,順決,174,,,,,,,6,
527,2000,w2-,順決,174,,,,,,,6,
528,2000,w2-,決勝,175,,,,,,,6,
529,2000,w2-,決勝,175,,,,,,,6,
530,2000,w2-,決勝,175,,,,,,,6,
531,2000,w2-,決勝,175,,,,,,,6,
532,2000,w2-,決勝,175,,,,,,,6,
533,2000,w2-,決勝,175,,,,,,,6,
534,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
535,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
536,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
537,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
538,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
539,2000,m1x,予選A組,39,6,鈴木大介(創価大学),02:16.55,04:29.60,06:53.65,09:17.75,5,
540,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
541,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
542,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
543,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
544,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
545,2000,m1x,予選B組,40,6,東田圭右(広島大学),02:10.10,04:23.59,06:39.74,08:56.14,1,
546,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
547,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
548,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
549,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
550,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
551,2000,m1x,予選C組,41,6,宮池周作(秋田大学),02:01.72,04:08.29,06:20.33,08:37.56,6,
552,2000,m1x,予選D組,42,,,,,,,6,
553,2000,m1x,予選D組,42,,,,,,,6,
554,2000,m1x,予選D組,42,,,,,,,6,
555,2000,m1x,予選D組,42,,,,,,,6,
556,2000,m1x,予選D組,42,,,,,,,6,
557,2000,m1x,予選D組,42,,,,,,,6,
558,2000,m1x,予選E組,43,,,,,,,6,
559,2000,m1x,予選E組,43,,,,,,,6,
560,2000,m1x,予選E組,43,,,,,,,6,
561,2000,m1x,予選E組,43,,,,,,,6,
562,2000,m1x,予選E組,43,,,,,,,6,
563,2000,m1x,予選E組,43,,,,,,,6,
564,2000,m1x,予選F組,44,,,,,,,6,
565,2000,m1x,予選F組,44,,,,,,,6,
566,2000,m1x,予選F組,44,,,,,,,6,
567,2000,m1x,予選F組,44,,,,,,,6,
568,2000,m1x,予選F組,44,,,,,,,6,
569,2000,m1x,予選F組,44,,,,,,,6,
570,2000,m1x,予選G組,45,,,,,,,6,
571,2000,m1x,予選G組,45,,,,,,,6,
572,2000,m1x,予選G組,45,,,,,,,6,
573,2000,m1x,予選G組,45,,,,,,,6,
574,2000,m1x,予選G組,45,,,,,,,6,
575,2000,m1x,予選G組,45,,,,,,,6,
576,2000,m1x,予選H組,46,,,,,,,6,
577,2000,m1x,予選H組,46,,,,,,,6,
578,2000,m1x,予選H組,46,,,,,,,6,
579,2000,m1x,予選H組,46,,,,,,,6,
580,2000,m1x,予選H組,46,,,,,,,6,
581,2000,m1x,予選H組,46,,,,,,,6,
582,2000,m1x,予選I組,47,,,,,,,6,
583,2000,m1x,予選I組,47,,,,,,,6,
584,2000,m1x,予選I組,47,,,,,,,6,
585,2000,m1x,予選I組,47,,,,,,,6,
586,2000,m1x,予選I組,47,,,,,,,6,
587,2000,m1x,予選I組,47,,,,,,,6,
588,2000,m1x,予選J組,48,,,,,,,6,
589,2000,m1x,予選J組,48,,,,,,,6,
590,2000,m1x,予選J組,48,,,,,,,6,
591,2000,m1x,予選J組,48,,,,,,,6,
592,2000,m1x,予選J組,48,,,,,,,6,
593,2000,m1x,予選J組,48,,,,,,,6,
594,2000,m1x,敗復A組,97,,,,,,,6,
595,2000,m1x,敗復A組,97,,,,,,,6,
596,2000,m1x,敗復A組,97,,,,,,,6,
597,2000,m1x,敗復A組,97,,,,,,,6,
598,2000,m1x,敗復A組,97,,,,,,,6,
599,2000,m1x,敗復A組,97,,,,,,,6,
600,2000,m1x,敗復B組,98,,,,,,,6,
601,2000,m1x,敗復B組,98,,,,,,,6,
602,2000,m1x,敗復B組,98,,,,,,,6,
603,2000,m1x,敗復B組,98,,,,,,,6,
604,2000,m1x,敗復B組,98,,,,,,,6,
605,2000,m1x,敗復B組,98,,,,,,,6,
606,2000,m1x,敗復C組,99,,,,,,,6,
607,2000,m1x,敗復C組,99,,,,,,,6,
608,2000,m1x,敗復C組,99,,,,,,,6,
609,2000,m1x,敗復C組,99,,,,,,,6,
610,2000,m1x,敗復C組,99,,,,,,,6,
611,2000,m1x,敗復C組,99,,,,,,,6,
612,2000,m1x,敗復D組,100,,,,,,,6,
613,2000,m1x,敗復D組,100,,,,,,,6,
614,2000,m1x,敗復D組,100,,,,,,,6,
615,2000,m1x,敗復D組,100,,,,,,,6,
616,2000,m1x,敗復D組,100,,,,,,,6,
617,2000,m1x,敗復D組,100,,,,,,,6,
618,2000,m1x,敗復E組,101,,,,,,,6,
619,2000,m1x,敗復E組,101,,,,,,,6,
620,2000,m1x,敗復E組,101,,,,,,,6,
621,2000,m1x,敗復E組,101,,,,,,,6,
622,2000,m1x,敗復E組,101,,,,,,,6,
623,2000,m1x,敗復E組,101,,,,,,,6,
624,2000,m1x,敗復F組,102,,,,,,,6,
625,2000,m1x,敗復F組,102,,,,,,,6,
626,2000,m1x,敗復F組,102,,,,,,,6,
627,2000,m1x,敗復F組,102,,,,,,,6,
628,2000,m1x,敗復F組,102,,,,,,,6,
629,2000,m1x,敗復F組,102,,,,,,,6,
630,2000,m1x,敗復G組,103,,,,,,,6,
631,2000,m1x,敗復G組,103,,,,,,,6,
632,2000,m1x,敗復G組,103,,,,,,,6,
633,2000,m1x,敗復G組,103,,,,,,,6,
634,2000,m1x,敗復G組,103,,,,,,,6,
635,2000,m1x,敗復G組,103,,,,,,,6,
636,2000,m1x,敗復H組,104,,,,,,,6,
637,2000,m1x,敗復H組,104,,,,,,,6,
638,2000,m1x,敗復H組,104,,,,,,,6,
639,2000,m1x,敗復H組,104,,,,,,,6,
640,2000,m1x,敗復H組,104,,,,,,,6,
641,2000,m1x,敗復H組,104,,,,,,,6,
642,2000,m1x,敗復I組,105,,,,,,,6,
643,2000,m1x,敗復I組,105,,,,,,,6,
644,2000,m1x,敗復I組,105,,,,,,,6,
645,2000,m1x,敗復I組,105,,,,,,,6,
646,2000,m1x,敗復I組,105,,,,,,,6,
647,2000,m1x,敗復I組,105,,,,,,,6,
648,2000,m1x,敗復J組,106,,,,,,,6,
649,2000,m1x,敗復J組,106,,,,,,,6,
650,2000,m1x,敗復J組,106,,,,,,,6,
651,2000,m1x,敗復J組,106,,,,,,,6,
652,2000,m1x,敗復J組,106,,,,,,,6,
653,2000,m1x,敗復J組,106,,,,,,,6,
654,2000,m1x,準決A組,147,,,,,,,6,
655,2000,m1x,準決A組,147,,,,,,,6,
656,2000,m1x,準決A組,147,,,,,,,6,
657,2000,m1x,準決A組,147,,,,,,,6,
658,2000,m1x,準決A組,147,,,,,,,6,
659,2000,m1x,準決A組,147,,,,,,,6,
660,2000,m1x,準決B組,148,,,,,,,6,
661,2000,m1x,準決B組,148,,,,,,,6,
662,2000,m1x,準決B組,148,,,,,,,6,
663,2000,m1x,準決B組,148,,,,,,,6,
664,2000,m1x,準決B組,148,,,,,,,6,
665,2000,m1x,準決B組,148,,,,,,,6,
666,2000,m1x,準決C組,149,,,,,,,6,
667,2000,m1x,準決C組,149,,,,,,,6,
668,2000,m1x,準決C組,149,,,,,,,6,
669,2000,m1x,準決C組,149,,,,,,,6,
670,2000,m1x,準決C組,149,,,,,,,6,
671,2000,m1x,準決C組,149,,,,,,,6,
672,2000,m1x,準決D組,150,,,,,,,6,
673,2000,m1x,準決D組,150,,,,,,,6,
674,2000,m1x,準決D組,150,,,,,,,6,
675,2000,m1x,準決D組,150,,,,,,,6,
676,2000,m1x,準決D組,150,,,,,,,6,
677,2000,m1x,準決D組,150,,,,,,,6,
678,2000,m1x,順決,180,,,,,,,6,
679,2000,m1x,順決,180,,,,,,,6,
680,2000,m1x,順決,180,,,,,,,6,
681,2000,m1x,順決,180,,,,,,,6,
682,2000,m1x,順決,180,,,,,,,6,
683,2000,m1x,順決,180,,,,,,,6,
684,2000,m1x,決勝,181,,,,,,,6,
685,2000,m1x,決勝,181,,,,,,,6,
686,2000,m1x,決勝,181,,,,,,,6,
687,2000,m1x,決勝,181,,,,,,,6,
688,2000,m1x,決勝,181,,,,,,,6,
689,2000,m1x,決勝,181,,,,,,,6,
690,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
691,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
692,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
693,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
694,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
695,2000,w1x,予選A組,33,6,佐藤清香(岩手大学),02:37.49,05:27.84,08:21.27,11:06.81,6,
696,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
697,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
698,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
699,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
700,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
701,2000,w1x,予選B組,34,6,國松奈々子(日本体育大学),02:20.10,04:59.37,07:32.61,10:05.33,2,
702,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
703,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
704,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
705,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
706,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
707,2000,w1x,予選C組,35,6,伊藤夏子(東京外国語大学),02:29.64,05:06.58,07:46.53,10:18.94,4,
708,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
709,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
710,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
711,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
712,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
713,2000,w1x,予選D組,36,6,山田景子(日本女子体育大学),02:23.58,05:01.00,07:33.20,09:59.85,5,
714,2000,w1x,予選E組,37,,,,,,,6,
715,2000,w1x,予選E組,37,,,,,,,6,
716,2000,w1x,予選E組,37,,,,,,,6,
717,2000,w1x,予選E組,37,,,,,,,6,
718,2000,w1x,予選E組,37,,,,,,,6,
719,2000,w1x,予選E組,37,,,,,,,6,
720,2000,w1x,予選F組,38,,,,,,,6,
721,2000,w1x,予選F組,38,,,,,,,6,
722,2000,w1x,予選F組,38,,,,,,,6,
723,2000,w1x,予選F組,38,,,,,,,6,
724,2000,w1x,予選F組,38,,,,,,,6,
725,2000,w1x,予選F組,38,,,,,,,6,
726,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
727,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
728,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
729,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
730,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
731,2000,w1x,敗復A組,92,6,清野裕美(東海大学),02:28.73,05:00.95,07:32.20,09:59.95,6,
732,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
733,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
734,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
735,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
736,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
737,2000,w1x,敗復B組,93,6,白井裕子(中央大学理工学部),02:30.22,05:10.94,07:51.44,10:26.38,6,
738,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
739,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
740,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
741,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
742,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
743,2000,w1x,敗復C組,94,6,佐藤清香(岩手大学),02:29.55,05:08.25,07:45.45,10:17.25,6,
744,2000,w1x,敗復D組,95,,,,,,,6,
745,2000,w1x,敗復D組,95,,,,,,,6,
746,2000,w1x,敗復D組,95,,,,,,,6,
747,2000,w1x,敗復D組,95,,,,,,,6,
748,2000,w1x,敗復D組,95,,,,,,,6,
749,2000,w1x,敗復D組,95,,,,,,,6,
750,2000,w1x,敗復E組,96,,,,,,,6,
751,2000,w1x,敗復E組,96,,,,,,,6,
752,2000,w1x,敗復E組,96,,,,,,,6,
753,2000,w1x,敗復E組,96,,,,,,,6,
754,2000,w1x,敗復E組,96,,,,,,,6,
755,2000,w1x,敗復E組,96,,,,,,,6,
756,2000,w1x,準決A組,143,,,,,,,6,
757,2000,w1x,準決A組,143,,,,,,,6,
758,2000,w1x,準決A組,143,,,,,,,6,
759,2000,w1x,準決A組,143,,,,,,,6,
760,2000,w1x,準決A組,143,,,,,,,6,
761,2000,w1x,準決A組,143,,,,,,,6,
762,2000,w1x,準決B組,144,,,,,,,6,
763,2000,w1x,準決B組,144,,,,,,,6,
764,2000,w1x,準決B組,144,,,,,,,6,
765,2000,w1x,準決B組,144,,,,,,,6,
766,2000,w1x,準決B組,144,,,,,,,6,
767,2000,w1x,準決B組,144,,,,,,,6,
768,2000,w1x,準決C組,145,,,,,,,6,
769,2000,w1x,準決C組,145,,,,,,,6,
770,2000,w1x,準決C組,145,,,,,,,6,
771,2000,w1x,準決C組,145,,,,,,,6,
772,2000,w1x,準決C組,145,,,,,,,6,
773,2000,w1x,準決C組,145,,,,,,,6,
774,2000,w1x,準決D組,146,,,,,,,6,
775,2000,w1x,準決D組,146,,,,,,,6,
776,2000,w1x,準決D組,146,,,,,,,6,
777,2000,w1x,準決D組,146,,,,,,,6,
778,2000,w1x,準決D組,146,,,,,,,6,
779,2000,w1x,準決D組,146,,,,,,,6,
780,2000,w1x,順決,178,,,,,,,6,
781,2000,w1x,順決,178,,,,,,,6,
782,2000,w1x,順決,178,,,,,,,6,
783,2000,w1x,順決,178,,,,,,,6,
784,2000,w1x,順決,178,,,,,,,6,
785,2000,w1x,順決,178,,,,,,,6,
786,2000,w1x,決勝,179,,,,,,,6,
787,2000,w1x,決勝,179,,,,,,,6,
788,2000,w1x,決勝,179,,,,,,,6,
789,2000,w1x,決勝,179,,,,,,,6,
790,2000,w1x,決勝,179,,,,,,,6,
791,2000,w1x,決勝,179,,,,,,,6,
792,2000,m2+,予選A組,125,,,,,,,6,
793,2000,m2+,予選A組,125,,,,,,,6,
794,2000,m2+,予選A組,125,,,,,,,6,
795,2000,m2+,予選A組,125,,,,,,,6,
796,2000,m2+,予選A組,125,,,,,,,6,
797,2000,m2+,予選A組,125,,,,,,,6,
798,2000,m2+,予選B組,126,,,,,,,6,
799,2000,m2+,予選B組,126,,,,,,,6,
800,2000,m2+,予選B組,126,,,,,,,6,
801,2000,m2+,予選B組,126,,,,,,,6,
802,2000,m2+,予選B組,126,,,,,,,6,
803,2000,m2+,予選B組,126,,,,,,,6,
804,2000,m2+,順決,182,,,,,,,6,
805,2000,m2+,順決,182,,,,,,,6,
806,2000,m2+,順決,182,,,,,,,6,
807,2000,m2+,順決,182,,,,,,,6,
808,2000,m2+,順決,182,,,,,,,6,
809,2000,m2+,順決,182,,,,,,,6,
810,2000,m2+,決勝,183,,,,,,,6,
811,2000,m2+,決勝,183,,,,,,,6,
812,2000,m2+,決勝,183,,,,,,,6,
813,2000,m2+,決勝,183,,,,,,,6,
814,2000,m2+,決勝,183,,,,,,,6,
815,2000,m2+,決勝,183,,,,,,,6,
816,2000,m4-,予選A組,49,,,,,,,6,
817,2000,m4-,予選A組,49,,,,,,,6,
818,2000,m4-,予選A組,49,,,,,,,6,
819,2000,m4-,予選A組,49,,,,,,,6,
820,2000,m4-,予選A組,49,,,,,,,6,
821,2000,m4-,予選A組,49,,,,,,,6,
822,2000,m4-,予選B組,50,,,,,,,6,
823,2000,m4-,予選B組,50,,,,,,,6,
824,2000,m4-,予選B組,50,,,,,,,6,
825,2000,m4-,予選B組,50,,,,,,,6,
826,2000,m4-,予選B組,50,,,,,,,6,
827,2000,m4-,予選B組,50,,,,,,,6,
828,2000,m4-,予選C組,51,,,,,,,6,
829,2000,m4-,予選C組,51,,,,,,,6,
830,2000,m4-,予選C組,51,,,,,,,6,
831,2000,m4-,予選C組,51,,,,,,,6,
832,2000,m4-,予選C組,51,,,,,,,6,
833,2000,m4-,予選C組,51,,,,,,,6,
834,2000,m4-,予選D組,52,,,,,,,6,
835,2000,m4-,予選D組,52,,,,,,,6,
836,2000,m4-,予選D組,52,,,,,,,6,
837,2000,m4-,予選D組,52,,,,,,,6,
838,2000,m4-,予選D組,52,,,,,,,6,
839,2000,m4-,予選D組,52,,,,,,,6,
840,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
841,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
842,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
843,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
844,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
845,2000,m4-,敗復A組,107,6,北海道大学,01:38.59,03:29.95,05:18.67,07:05.75,1,
846,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
847,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
848,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
849,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
850,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
851,2000,m4-,敗復B組,108,6,東京工業大学,01:41.66,03:26.54,05:18.82,07:05.20,6,
852,2000,m4-,準決A組,151,,,,,,,6,
853,2000,m4-,準決A組,151,,,,,,,6,
854,2000,m4-,準決A組,151,,,,,,,6,
855,2000,m4-,準決A組,151,,,,,,,6,
856,2000,m4-,準決A組,151,,,,,,,6,
857,2000,m4-,準決A組,151,,,,,,,6,
858,2000,m4-,準決B組,152,,,,,,,6,
859,2000,m4-,準決B組,152,,,,,,,6,
860,2000,m4-,準決B組,152,,,,,,,6,
861,2000,m4-,準決B組,152,,,,,,,6,
862,2000,m4-,準決B組,152,,,,,,,6,
863,2000,m4-,準決B組,152,,,,,,,6,
864,2000,m4-,順決,184,,,,,,,6,
865,2000,m4-,順決,184,,,,,,,6,
866,2000,m4-,順決,184,,,,,,,6,
867,2000,m4-,順決,184,,,,,,,6,
868,2000,m4-,順決,184,,,,,,,6,
869,2000,m4-,順決,184,,,,,,,6,
870,2000,m4-,決勝,185,,,,,,,6,
871,2000,m4-,決勝,185,,,,,,,6,
872,2000,m4-,決勝,185,,,,,,,6,
873,2000,m4-,決勝,185,,,,,,,6,
874,2000,m4-,決勝,185,,,,,,,6,
875,2000,m4-,決勝,185,,,,,,,6,
876,2000,m4x,予選A組,53,,,,,,,6,
877,2000,m4x,予選A組,53,,,,,,,6,
878,2000,m4x,予選A組,53,,,,,,,6,
879,2000,m4x,予選A組,53,,,,,,,6,
880,2000,m4x,予選A組,53,,,,,,,6,
881,2000,m4x,予選A組,53,,,,,,,6,
882,2000,m4x,予選B組,54,,,,,,,6,
883,2000,m4x,予選B組,54,,,,,,,6,
884,2000,m4x,予選B組,54,,,,,,,6,
885,2000,m4x,予選B組,54,,,,,,,6,
886,2000,m4x,予選B組,54,,,,,,,6,
887,2000,m4x,予選B組,54,,,,,,,6,
888,2000,m4x,予選C組,55,,,,,,,6,
889,2000,m4x,予選C組,55,,,,,,,6,
890,2000,m4x,予選C組,55,,,,,,,6,
891,2000,m4x,予選C組,55,,,,,,,6,
892,2000,m4x,予選C組,55,,,,,,,6,
893,2000,m4x,予選C組,55,,,,,,,6,
894,2000,m4x,予選D組,56,,,,,,,6,
895,2000,m4x,予選D組,56,,,,,,,6,
896,2000,m4x,予選D組,56,,,,,,,6,
897,2000,m4x,予選D組,56,,,,,,,6,
898,2000,m4x,予選D組,56,,,,,,,6,
899,2000,m4x,予選D組,56,,,,,,,6,
900,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
901,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
902,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
903,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
904,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
905,2000,m4x,敗復A組,109,,広島大学,,,,,1,棄権
906,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
907,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
908,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
909,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
910,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
911,2000,m4x,敗復B組,110,6,岩手大学,01:53.91,03:53.76,05:51.13,07:51.16,6,
912,2000,m4x,準決A組,153,,,,,,,6,
913,2000,m4x,準決A組,153,,,,,,,6,
914,2000,m4x,準決A組,153,,,,,,,6,
915,2000,m4x,準決A組,153,,,,,,,6,
916,2000,m4x,準決A組,153,,,,,,,6,
917,2000,m4x,準決A組,153,,,,,,,6,
918,2000,m4x,準決B組,154,,,,,,,6,
919,2000,m4x,準決B組,154,,,,,,,6,
920,2000,m4x,準決B組,154,,,,,,,6,
921,2000,m4x,準決B組,154,,,,,,,6,
922,2000,m4x,準決B組,154,,,,,,,6,
923,2000,m4x,準決B組,154,,,,,,,6,
924,2000,m4x,順決,186,,,,,,,6,
925,2000,m4x,順決,186,,,,,,,6,
926,2000,m4x,順決,186,,,,,,,6,
927,2000,m4x,順決,186,,,,,,,6,
928,2000,m4x,順決,186,,,,,,,6,
929,2000,m4x,順決,186,,,,,,,6,
930,2000,m4x,決勝,187,,,,,,,6,
931,2000,m4x,決勝,187,,,,,,,6,
932,2000,m4x,決勝,187,,,,,,,6,
933,2000,m4x,決勝,187,,,,,,,6,
934,2000,m4x,決勝,187,,,,,,,6,
935,2000,m4x,決勝,187,,,,,,,6,
936,2000,m8+,予選A組,57,6,大阪市立大学,01:38.85,03:22.21,05:10.60,07:00.46,4,
937,2000,m8+,予選A組,57,6,大阪市立大学,01:38.85,03:22.21,05:10.60,07:00.46,4,
938,2000,m8+,予選A組,57,6,大阪市立大学,01:38.85,03:22.21,05:10.60,07:00.46,4,
