,year,block,sex,category,order,name,time,age,team
2303,2011,A_sikoku,M,16～18才,87,中村 翔,07:57.7,16,坂出商業高校
2304,2011,A_sikoku,M,16～18才,88,隅田 侑之亮,08:03.3,16,相生産業高校
2305,2011,A_sikoku,M,16～18才,89,中山 遼太,08:03.5,16,坂出商業高校
2306,2011,A_sikoku,M,16～18才,90,佐藤 和希,08:04.0,16,徳島市立高等学校
2307,2011,A_sikoku,M,16～18才,91,木村 龍也,08:04.7,16,今治南高校
2308,2011,A_sikoku,M,16～18才,92,高田 直人,08:06.1,16,清風高校
2309,2011,A_sikoku,M,16～18才,93,尼田 亮,08:13.1,16,今治北高校
2310,2011,A_sikoku,M,16～18才,94,田窪 太貴,08:32.2,17,今治南高校
2311,2011,A_sikoku,M,19～29才：軽量級,1,別府 晃至,06:35.1,25,今治造船
2312,2011,A_sikoku,M,19～29才：軽量級,2,篠原 潤一,06:56.0,27,今治造船
2313,2011,A_sikoku,M,19～29才：軽量級,3,林 純,07:06.0,20,愛媛大学
2314,2011,A_sikoku,M,19～29才：軽量級,4,熊野 圭馬,07:07.0,19,香川大学
2315,2011,A_sikoku,M,19～29才：軽量級,5,和田 遼司,07:13.9,20,愛媛大学
2316,2011,A_sikoku,M,19～29才：軽量級,6,篠藤 健太郎,07:35.8,20,高知工科大学
2317,2011,A_sikoku,M,19～29才：軽量級,7,大島 和将,07:39.7,20,高知工科大学
2318,2011,A_sikoku,M,19～29才：軽量級,8,藤宗 朋樹,07:44.4,19,高知工科大学
2319,2011,A_sikoku,M,19～29才：軽量級,9,溝渕 久哲,07:45.5,19,香川大学
2320,2011,A_sikoku,M,19～29才：軽量級,10,高橋 孝成,07:52.4,20,高知工科大学
2321,2011,A_sikoku,M,19～29才：軽量級,11,石浦 一輝,07:54.2,19,高知工科大学
2322,2011,A_sikoku,M,19～29才：オープン,1,井出 健二,06:46.3,25,今治造船
2323,2011,A_sikoku,M,19～29才：オープン,2,河邑 龍二,07:02.8,20,高知工科大学
2324,2011,A_sikoku,M,19～29才：オープン,3,笹沼 聖輝,07:29.7,19,高知工科大学
2325,2011,A_sikoku,M,9才以下,1,猪熊 紘乙,02:53.5,8,松山市立粟井小学校
2326,2011,A_kyushu,F,13～15才,1,吉森 夏恋,09:07.4,13,熊本学園大学付属中学校
2327,2011,A_kyushu,F,16～18才,1,中村 美優,07:36.8,18,長崎明誠高校
2328,2011,A_kyushu,F,16～18才,2,村上 季咲,07:43.2,17,熊本学園大学付属高校
2329,2011,A_kyushu,F,16～18才,3,池田 あずさ,07:53.0,17,熊本学園大学付属高校
2330,2011,A_kyushu,F,16～18才,4,元村 沙貴,07:59.6,18,八代南高校
2331,2011,A_kyushu,F,16～18才,5,山本 彩加,08:00.9,17,八代南高校
2332,2011,A_kyushu,F,16～18才,6,徳田 朱里,08:01.4,16,熊本学園大学付属高校
2333,2011,A_kyushu,F,16～18才,7,木佐貫 あすか,08:04.7,16,大村城南高校
2334,2011,A_kyushu,F,16～18才,8,北村 梨花,08:05.6,16,長崎明誠高校
2335,2011,A_kyushu,F,16～18才,9,岩丸 日南子,08:07.3,16,大村城南高校
2336,2011,A_kyushu,F,16～18才,10,永渕 遥,08:08.6,17,大村城南高校
2337,2011,A_kyushu,F,16～18才,11,永尾 小百合,08:12.4,16,長崎明誠高校
2338,2011,A_kyushu,F,16～18才,12,吉田 美月,08:12.6,17,八代南高校
2339,2011,A_kyushu,F,16～18才,13,佐伯 友紀,08:15.0,16,八代南高校
2340,2011,A_kyushu,F,16～18才,14,山﨑 まいか,08:15.6,17,長崎明誠高校
2341,2011,A_kyushu,F,16～18才,15,佐藤 文香,08:18.0,16,熊本学園大学付属高校
2342,2011,A_kyushu,F,16～18才,16,谷川 奈都美,08:18.6,17,八代南高校
2343,2011,A_kyushu,F,16～18才,17,上田 弓華,08:20.2,17,大村城南高校
2344,2011,A_kyushu,F,16～18才,18,中村 めい,08:21.1,18,熊本学園大学付属高校
2345,2011,A_kyushu,F,16～18才,19,金子 日都美,08:27.0,17,大村城南高校
2346,2011,A_kyushu,F,16～18才,20,山下 千夏,08:33.0,17,八代南高校
2347,2011,A_kyushu,F,16～18才,21,西川 夏貴,08:34.4,17,大村城南高校
2348,2011,A_kyushu,F,16～18才,22,佐藤 由季子,08:37.2,16,熊本学園大学付属高校
2349,2011,A_kyushu,F,16～18才,23,大平 由華,08:38.0,16,大村城南高校
2350,2011,A_kyushu,F,16～18才,24,下田 沙和,08:51.4,16,熊本学園大学付属高校
2351,2011,A_kyushu,F,16～18才,25,岡田 三和子,09:01.7,17,大村城南高校
2352,2011,A_kyushu,F,16～18才,26,河添 ふみか,09:03.0,17,菊池女子高校
2353,2011,A_kyushu,F,16～18才,27,堀 アヤ乃,09:04.4,16,熊本学園大学付属高校
2354,2011,A_kyushu,F,16～18才,28,徳永 梓,09:12.1,17,長崎明誠高校
2355,2011,A_kyushu,F,16～18才,29,松川 愛華,09:14.7,17,長崎明誠高校
2356,2011,A_kyushu,F,16～18才,30,飯島 理加,09:31.0,17,菊池女子高校
2357,2011,A_kyushu,F,16～18才,31,佐藤 霞,09:36.0,16,菊池高校
2358,2011,A_kyushu,F,16～18才,32,三牧 里実,10:51.1,16,菊池女子高校
2359,2011,A_kyushu,F,16～18才,33,越猪 真由,11:08.1,17,菊池女子高校
2360,2011,A_kyushu,F,19～29才：軽量級,1,松本 有希代,07:46.9,21,長崎大学
2361,2011,A_kyushu,F,19～29才：軽量級,2,戸田 奈保子,08:23.0,20,熊本大学
2362,2011,A_kyushu,F,19～29才：軽量級,3,佐々木 菜緒,08:45.8,19,熊本大学
2363,2011,A_kyushu,F,19～29才：オープン,1,山領 夏実,07:37.0,20,熊本大学
2364,2011,A_kyushu,F,19～29才：オープン,2,石戸 まゆ,08:38.3,19,熊本大学
2365,2011,A_kyushu,M,13～15才,1,三澤 諒馬,08:42.0,13,熊本学園大学付属中学校
2366,2011,A_kyushu,M,13～15才,2,日田 駿,08:58.2,13,熊本学園大学付属中学校
2367,2011,A_kyushu,M,13～15才,3,藤吉 俊樹,09:18.7,13,熊本学園大学付属中学校
2368,2011,A_kyushu,M,13～15才,4,小島 発樹,09:31.2,13,熊本学園大学付属中学校
2369,2011,A_kyushu,M,13～15才,5,酒井 海斗,10:00.0,13,熊本学園大学付属中学校
2370,2011,A_kyushu,M,16～18才,1,中島 希世紀,06:35.5,16,大村城南高校
2371,2011,A_kyushu,M,16～18才,2,工藤 武尊,06:44.3,17,熊本学園大学付属高校
2372,2011,A_kyushu,M,16～18才,3,緒方 凱,06:47.1,17,八幡工業高校
2373,2011,A_kyushu,M,16～18才,4,河津 俊亮,06:54.7,16,菊池高校
2374,2011,A_kyushu,M,16～18才,5,川野 陽平,06:56.0,16,熊本学園大学付属高校
2375,2011,A_kyushu,M,16～18才,6,市村 貫太郎,07:00.6,16,熊本学園大学付属高校
2376,2011,A_kyushu,M,16～18才,7,生駒 健太,07:01.0,17,熊本学園大学付属高校
2377,2011,A_kyushu,M,16～18才,8,津留 将太郎,07:02.2,18,熊本学園大学付属高校
2378,2011,A_kyushu,M,16～18才,9,武城 政信,07:06.8,17,熊本学園大学付属高校
2379,2011,A_kyushu,M,16～18才,9,濱田 陽平,07:06.8,17,熊本学園大学付属高校
2380,2011,A_kyushu,M,16～18才,11,谷口 誠悟,07:09.9,16,熊本学園大学付属高校
2381,2011,A_kyushu,M,16～18才,11,津留 恒星,07:09.9,16,熊本学園大学付属高校
2382,2011,A_kyushu,M,16～18才,13,井手 和也,07:10.9,17,熊本学園大学付属高校
2383,2011,A_kyushu,M,16～18才,14,長尾 泰祐,07:11.3,16,熊本学園大学付属高校
2384,2011,A_kyushu,M,16～18才,14,飯盛 元貴,07:11.3,16,熊本学園大学付属高校
2385,2011,A_kyushu,M,16～18才,16,岩男 秀宣,07:11.6,16,熊本学園大学付属高校
2386,2011,A_kyushu,M,16～18才,17,佐藤 立摩,07:15.6,17,熊本学園大学付属高校
2387,2011,A_kyushu,M,16～18才,18,門田 拓也,07:17.6,17,八幡工業高校
2388,2011,A_kyushu,M,16～18才,19,小野 紘輝,07:19.0,16,長崎明誠高校
2389,2011,A_kyushu,M,16～18才,20,谷口 奨,07:20.6,17,八代南高校
2390,2011,A_kyushu,M,16～18才,21,豊岡 龍之介,07:22.0,16,熊本学園大学付属高校
2391,2011,A_kyushu,M,16～18才,22,宮原 圭一,07:23.5,17,八幡工業高校
2392,2011,A_kyushu,M,16～18才,23,是此田 佳男,07:25.1,17,八幡工業高校
2393,2011,A_kyushu,M,16～18才,24,前田 曙,07:25.4,16,菊池高校
2394,2011,A_kyushu,M,16～18才,25,原口 峻太郎,07:25.9,16,熊本学園大学付属高校
2395,2011,A_kyushu,M,16～18才,26,山道 一輝,07:26.2,16,大村城南高校
2396,2011,A_kyushu,M,16～18才,27,慶田 喜南,07:26.7,16,熊本学園大学付属高校
2397,2011,A_kyushu,M,16～18才,28,宮﨑 樹弥,07:30.0,17,菊池高校
2398,2011,A_kyushu,M,16～18才,29,石井 新之介,07:31.5,17,菊池高校
2399,2011,A_kyushu,M,16～18才,30,吉塚 圭太,07:31.6,16,八代南高校
2400,2011,A_kyushu,M,16～18才,31,髙宗 寿光,07:32.2,17,菊池高校
2401,2011,A_kyushu,M,16～18才,32,中村 奎亮,07:33.7,17,八代南高校
2402,2011,A_kyushu,M,16～18才,33,河内 祐貴,07:33.8,16,長崎明誠高校
2403,2011,A_kyushu,M,16～18才,34,飯田 厚喜,07:35.0,16,菊池高校
2404,2011,A_kyushu,M,16～18才,35,岩瀬 健弥,07:36.7,16,大村城南高校
2405,2011,A_kyushu,M,16～18才,36,久保田 将貴,07:36.9,16,大村城南高校
2406,2011,A_kyushu,M,16～18才,37,島田 直和,07:39.0,16,熊本学園大学付属高校
2407,2011,A_kyushu,M,16～18才,38,小道 潤也,07:41.3,17,大村城南高校
2408,2011,A_kyushu,M,16～18才,39,藤野 賢太,07:42.5,16,大村城南高校
2409,2011,A_kyushu,M,16～18才,40,甲斐 悠馬,07:58.0,16,菊池高校
2410,2011,A_kyushu,M,16～18才,41,上西 浩人,08:14.5,18,秀岳館高校
2411,2011,A_kyushu,M,16～18才,42,中川 雄太,08:26.3,17,菊池高校
2412,2011,A_kyushu,M,19～29才：軽量級,1,池田 一平,06:53.9,19,熊本大学
2413,2011,A_kyushu,M,19～29才：軽量級,2,畔津 伸彦,06:54.3,23,熊本大学大学院
2414,2011,A_kyushu,M,19～29才：軽量級,3,永田 孝志朗,06:55.0,19,熊本大学
2415,2011,A_kyushu,M,19～29才：軽量級,4,高木 悠,06:58.6,20,熊本大学
2416,2011,A_kyushu,M,19～29才：軽量級,5,市来 栄真,06:59.1,21,鹿児島大学
2417,2011,A_kyushu,M,19～29才：軽量級,6,立山 誠,07:04.6,21,熊本大学医学部
2418,2011,A_kyushu,M,19～29才：軽量級,7,宮原 孝行,07:08.1,19,熊本大学
2419,2011,A_kyushu,M,19～29才：軽量級,8,木下 裕哉,07:08.5,20,熊本大学医学部
2420,2011,A_kyushu,M,19～29才：軽量級,9,古閑 義朗,07:09.4,20,熊本大学
2421,2011,A_kyushu,M,19～29才：軽量級,10,山下 賢史,07:11.8,19,熊本大学
2422,2011,A_kyushu,M,19～29才：軽量級,11,武田 拓馬,07:12.9,19,鹿児島大学
2423,2011,A_kyushu,M,19～29才：軽量級,12,中郷 将徳,07:13.0,20,熊本大学
2424,2011,A_kyushu,M,19～29才：軽量級,13,松本 嵩史,07:13.3,22,熊本大学医学部
2425,2011,A_kyushu,M,19～29才：軽量級,14,羽田野 俊介,07:13.5,20,熊本大学
2426,2011,A_kyushu,M,19～29才：軽量級,15,仲西 耕平,07:13.8,21,熊本大学
2427,2011,A_kyushu,M,19～29才：軽量級,16,原 淑大,07:14.6,22,熊本大学医学部
2428,2011,A_kyushu,M,19～29才：軽量級,17,青木 幸隆,07:15.1,21,鹿児島大学
2429,2011,A_kyushu,M,19～29才：軽量級,18,寒川 直哉,07:17.9,22,熊本大学医学部
2430,2011,A_kyushu,M,19～29才：軽量級,19,末永 桃太郎,07:18.6,19,熊本大学
2431,2011,A_kyushu,M,19～29才：軽量級,20,福澤 貴仁,07:24.5,19,熊本大学
2432,2011,A_kyushu,M,19～29才：軽量級,21,田上 雅,07:26.2,19,鹿児島大学
2433,2011,A_kyushu,M,19～29才：軽量級,22,荏隈 大樹,07:31.4,19,熊本大学
2434,2011,A_kyushu,M,19～29才：軽量級,23,平野 遼太,07:34.0,19,熊本大学
2435,2011,A_kyushu,M,19～29才：軽量級,24,大徳 朋亮,07:35.8,26,熊本大学医学部
2436,2011,A_kyushu,M,19～29才：軽量級,25,大坪 寛央,07:38.4,21,熊本大学医学部
2437,2011,A_kyushu,M,19～29才：軽量級,26,奥村 順哉,07:44.1,20,鹿児島大学
2438,2011,A_kyushu,M,19～29才：軽量級,27,前浜 悠太,07:50.6,19,鹿児島大学
2439,2011,A_kyushu,M,19～29才：軽量級,28,田中 秀和,07:57.8,19,熊本大学医学部
2440,2011,A_kyushu,M,19～29才：軽量級,29,堀野 大智,08:00.9,19,熊本大学医学部
2441,2011,A_kyushu,M,19～29才：軽量級,30,迫 教晃,08:06.9,19,熊本大学医学部
2442,2011,A_kyushu,M,19～29才：軽量級,31,貫 雅人,08:09.2,24,熊本大学医学部
2443,2011,A_kyushu,M,19～29才：軽量級,32,山中 達郎,08:12.1,22,熊本大学医学部
2444,2011,A_kyushu,M,19～29才：オープン,1,奥村 武,06:29.1,23,立命館大学OB
2445,2011,A_kyushu,M,19～29才：オープン,2,一箭 フェルナンドヒロシ,06:43.4,25,大村城南高校
2446,2011,A_kyushu,M,19～29才：オープン,3,大久保 佑紀,06:45.2,22,熊本大学
2447,2011,A_kyushu,M,30～39才：オープン,1,木村 伸介,07:00.5,36,大村城南高校
2448,2011,B_aomori,F,16～18才,1,木野田 沙帆子,07:50.9,16,青森高等学校
2449,2011,B_aomori,F,16～18才,2,三上 千沙,07:59.9,16,青森高等学校
2450,2011,B_aomori,F,16～18才,3,大間 桃子,08:00.7,17,青森中央高等学校
2451,2011,B_aomori,F,16～18才,4,小倉 香菜子,08:07.5,17,青森中央高等学校
2452,2011,B_aomori,F,16～18才,5,木下 茉耶,08:10.2,16,田名部高等学校
2453,2011,B_aomori,F,16～18才,6,村木 沙耶香,08:16.6,17,田名部高等学校
2454,2011,B_aomori,F,16～18才,7,吉田 敦美,08:24.7,17,大湊高等学校
2455,2011,B_aomori,F,16～18才,8,藤田 京,08:25.7,16,青森高等学校
2456,2011,B_aomori,F,16～18才,9,鈴木 小雪,08:27.5,16,青森高等学校
2457,2011,B_aomori,F,16～18才,10,鹿内 凛,08:34.0,17,青森高等学校
2458,2011,B_aomori,F,16～18才,11,中村 侑愛,08:35.0,16,青森高等学校
2459,2011,B_aomori,F,16～18才,12,三浦 彩華,08:36.3,16,青森西高等学校
2460,2011,B_aomori,F,16～18才,13,遠嶋 和,08:39.8,16,青森中央高等学校
2461,2011,B_aomori,F,16～18才,14,加藤 加奈子,08:40.0,16,田名部高等学校
2462,2011,B_aomori,F,16～18才,15,澁田 実結,08:40.1,16,田名部高等学校
2463,2011,B_aomori,F,16～18才,16,冨岡 未輝,08:45.9,17,大湊高等学校
2464,2011,B_aomori,F,16～18才,17,佐々木 柚香,08:47.1,16,田名部高等学校
2465,2011,B_aomori,F,16～18才,18,櫛引 咲良,08:48.9,16,青森西高等学校
2466,2011,B_aomori,F,16～18才,19,木村 美鈴,08:50.4,16,田名部高等学校
2467,2011,B_aomori,F,16～18才,20,木立 華,09:00.9,16,青森西高等学校
2468,2011,B_aomori,F,16～18才,21,田中 里姫,09:02.6,16,田名部高等学校
2469,2011,B_aomori,F,16～18才,22,杉山 愛美,09:04.1,17,大湊高等学校
2470,2011,B_aomori,F,16～18才,23,町屋 寛子,09:04.2,17,青森高等学校
2471,2011,B_aomori,F,16～18才,24,茅原 真希子,09:08.6,16,田名部高等学校
2472,2011,B_aomori,F,16～18才,25,秋田 真奈,09:11.6,16,青森高等学校
2473,2011,B_aomori,F,16～18才,26,三上 絵里菜,09:13.8,16,青森西高等学校
2474,2011,B_aomori,F,16～18才,27,川下 春香,09:43.8,17,むつ工業高等学校
2475,2011,B_aomori,F,19～29才：軽量級,1,川下 理恵,09:00.1,22,むつRC
2476,2011,B_aomori,M,16～18才,1,上野 悠貴,06:42.9,17,むつ工業高等学校
2477,2011,B_aomori,M,16～18才,2,吹越 智一,06:46.5,17,むつ工業高等学校
2478,2011,B_aomori,M,16～18才,3,澤谷 優葵,06:59.8,17,むつ工業高等学校
2479,2011,B_aomori,M,16～18才,4,水上 朋哉,07:04.0,17,田名部高等学校
2480,2011,B_aomori,M,16～18才,4,鳴海 将,07:04.0,17,田名部高等学校
2481,2011,B_aomori,M,16～18才,6,柴田 康平,07:05.4,17,青森西高等学校
2482,2011,B_aomori,M,16～18才,7,川端 諒,07:08.8,16,むつ工業高等学校
2483,2011,B_aomori,M,16～18才,8,畑中 優大,07:09.0,16,むつ工業高等学校
2484,2011,B_aomori,M,16～18才,9,畑中 晃大,07:14.8,16,田名部高等学校
2485,2011,B_aomori,M,16～18才,10,川崎 草太,07:15.5,16,田名部高等学校
2486,2011,B_aomori,M,16～18才,11,松谷 拓未,07:15.7,16,むつ工業高等学校
2487,2011,B_aomori,M,16～18才,12,齋藤 光希,07:18.4,16,田名部高等学校
2488,2011,B_aomori,M,16～18才,13,田中 克,07:20.0,17,青森西高等学校
2489,2011,B_aomori,M,16～18才,14,中村 太一,07:20.1,16,むつ工業高等学校
2490,2011,B_aomori,M,16～18才,15,池田 拓矢,07:20.8,17,むつ工業高等学校
2491,2011,B_aomori,M,16～18才,16,白糠 航大,07:21.8,16,むつ工業高等学校
2492,2011,B_aomori,M,16～18才,17,小林 秀司,07:23.5,17,青森西高等学校
2493,2011,B_aomori,M,16～18才,18,篠崎 健,07:26.0,17,青森高等学校
2494,2011,B_aomori,M,16～18才,19,大高 一朗,07:26.3,16,青森西高等学校
2495,2011,B_aomori,M,16～18才,20,米谷 勝太,07:29.8,17,青森西高等学校
2496,2011,B_aomori,M,16～18才,21,成田 成吾,07:32.1,17,青森西高等学校
2497,2011,B_aomori,M,16～18才,22,木村 真大,07:32.3,16,青森中央高等学校
2498,2011,B_aomori,M,16～18才,23,髙橋 天佑,07:32.9,16,田名部高等学校
2499,2011,B_aomori,M,16～18才,24,佐々木 大之貴,07:33.2,17,青森西高等学校
2500,2011,B_aomori,M,16～18才,25,石田 光,07:35.5,16,むつ工業高等学校
2501,2011,B_aomori,M,16～18才,26,大野 航太郎,07:36.6,16,むつ工業高等学校
2502,2011,B_aomori,M,16～18才,27,畠中 大智,07:37.5,16,むつ工業高等学校
2503,2011,B_aomori,M,16～18才,28,石田 宗也,07:38.2,17,むつ工業高等学校
2504,2011,B_aomori,M,16～18才,29,福嶋 大希,07:40.2,16,田名部高等学校
2505,2011,B_aomori,M,16～18才,30,渡邉 太朗,07:40.4,16,青森高等学校
2506,2011,B_aomori,M,16～18才,31,杉本 航平,07:40.7,16,青森高等学校
2507,2011,B_aomori,M,16～18才,32,岡田 誠,07:56.2,17,青森高等学校
2508,2011,B_aomori,M,16～18才,33,外崎 健,07:58.9,16,青森高等学校
2509,2011,B_aomori,M,16～18才,34,島村 大,08:05.7,16,青森高等学校
2510,2011,B_aomori,M,16～18才,35,高橋 啓,08:10.1,17,青森高等学校
2511,2011,B_aomori,M,16～18才,36,中村 光佑,08:16.0,16,むつ工業高等学校
2512,2011,B_aomori,M,16～18才,37,對馬 和樹,08:30.0,16,青森高等学校
2513,2011,B_aomori,M,19～29才：軽量級,1,田中 勇伍,07:37.0,24,JPボート部
2514,2011,B_aomori,M,19～29才：軽量級,2,山川 哲,08:15.6,27,むつRC
2515,2011,B_aomori,M,30～39才：軽量級,1,川崎 淳平,08:07.1,39,青森県総合学校教育センター
2516,2011,B_aomori,M,30～39才：オープン,1,伊藤 健太,07:39.3,30,むつRC
2517,2011,B_aomori,M,30～39才：オープン,2,立石 圭,07:50.1,34,むつRC
2518,2011,B_aomori,M,30～39才：オープン,3,神 孝幸,09:35.1,39,青森県総合学校教育センター
2519,2011,B_iwate,F,16～18才,1,小林 万沙子,07:56.0,17,宮古高校
2520,2011,B_iwate,F,16～18才,2,川崎 彩花,08:02.4,17,盛岡第三
2521,2011,B_iwate,F,16～18才,3,盛合 由 華,08:02.6,17,宮古高校
2522,2011,B_iwate,F,16～18才,4,齋藤 千耀,08:10.0,17,盛岡第三
2523,2011,B_iwate,F,16～18才,5,佐藤 美奈子,08:11.0,17,山田高校
2524,2011,B_iwate,F,16～18才,6,南野 裕佳里,08:14.2,16,雫石高校
2525,2011,B_iwate,F,16～18才,7,武田 朋香,08:14.4,17,佐沼高校
2526,2011,B_iwate,F,16～18才,8,佐々木 ひかり,08:15.5,17,宮古高校
2527,2011,B_iwate,F,16～18才,8,竹原 奈生,08:15.5,17,盛岡第三
2528,2011,B_iwate,F,16～18才,10,中居 史歩,08:18.0,17,盛岡第三
2529,2011,B_iwate,F,16～18才,11,渡邊 彩香,08:19.0,17,盛岡第三
2530,2011,B_iwate,F,16～18才,12,小林 千夏,08:21.0,16,盛岡第三
2531,2011,B_iwate,F,16～18才,13,小菅 あゆみ,08:23.3,17,盛岡第三
2532,2011,B_iwate,F,16～18才,14,小野寺 優,08:24.7,16,佐沼高校
2533,2011,B_iwate,F,16～18才,15,根木 佳 奈,08:29.0,17,宮古高校
2534,2011,B_iwate,F,16～18才,16,五嶋 美優,08:29.3,16,佐沼高校
2535,2011,B_iwate,F,16～18才,17,佐藤 真澄,08:29.9,17,佐沼高校
2536,2011,B_iwate,F,16～18才,18,武藤 理穂,08:30.0,17,山田高校
2537,2011,B_iwate,F,16～18才,19,佐々木 春香,08:33.1,16,佐沼高校
2538,2011,B_iwate,F,16～18才,20,高倉 穂乃香,08:37.9,16,佐沼高校
2539,2011,B_iwate,F,16～18才,21,岩井 なつみ,08:38.1,17,西和賀高校
2540,2011,B_iwate,F,16～18才,22,小野 由貴,08:38.7,16,佐沼高校
2541,2011,B_iwate,F,16～18才,23,松尾 恵美,08:43.8,16,雫石高校
2542,2011,B_iwate,F,16～18才,24,川村 千聡,08:52.0,16,山田高校
2543,2011,B_iwate,F,16～18才,25,山田 恵璃佳,09:30.6,16,佐沼高校
2544,2011,B_iwate,F,16～18才,26,伊藤 梨沙,09:37.5,16,佐沼高校
2545,2011,B_iwate,M,16～18才,1,佐藤 翔,06:45.9,17,黒沢尻工業
2546,2011,B_iwate,M,16～18才,2,山根 慶大,06:50.3,16,山田高校
2547,2011,B_iwate,M,16～18才,3,小原 夏寿人,06:54.6,17,黒沢尻工業
2548,2011,B_iwate,M,16～18才,4,竹澤 大樹,06:58.8,17,黒沢尻工業
2549,2011,B_iwate,M,16～18才,5,佐藤 観樹,06:59.0,17,山田高校
2550,2011,B_iwate,M,16～18才,6,古里 悠至,07:00.7,17,宮古高校
2551,2011,B_iwate,M,16～18才,7,田中 健也,07:04.9,17,山田高校
2552,2011,B_iwate,M,16～18才,8,菅原 拓哉,07:07.0,17,黒沢尻工業
2553,2011,B_iwate,M,16～18才,9,高橋 淳,07:09.2,16,黒沢尻工業
2554,2011,B_iwate,M,16～18才,10,澤舘 和志,07:09.5,17,黒沢尻工業
2555,2011,B_iwate,M,16～18才,10,菊池 美輝,07:09.5,16,黒沢尻工業
